"","uID","uLoc","rep","year","height","X","Y","year_num","gapID_num","height_mod"
"5061","5219:1978","5219:1978",1,2005,48.2,22.39,-28.35,4,NA,23.3751648765781
"5062","5219:1978","5219:1978",1,2004,34,22.39,-28.35,3,NA,9.1751648765781
"5063","5219:1978","5219:1978",1,2003,24,22.39,-28.35,2,NA,-0.824835123421895
"5065","5219:1979","5219:1979",0,2003,12,22.75,-28.43,2,NA,-12.8248351234219
"5067","5219:1980","5219:1980",0,2003,13,22.75,-28.22,2,NA,-11.8248351234219
"5069","5219:1981","5219:1981",1,2003,24,22.02,-28.76,2,NA,-0.824835123421895
"5070","5219:1982","5219:1982",1,2007,32.1,21.85,-28.4,6,NA,7.27516487657811
"5071","5219:1982","5219:1982",1,2006,38.1,21.85,-28.4,5,NA,13.2751648765781
"5072","5219:1982","5219:1982",1,2005,62.5,21.85,-28.4,4,NA,37.6751648765781
"5073","5219:1982","5219:1982",1,2004,36,21.85,-28.4,3,NA,11.1751648765781
"5074","5219:1982","5219:1982",1,2003,33,21.85,-28.4,2,NA,8.1751648765781
"5076","5219:1983","5219:1983",1,2005,54.4,21.31,-28.72,4,NA,29.5751648765781
"5078","5219:1983","5219:1983",0,2003,20,21.31,-28.72,2,NA,-4.8248351234219
"5079","5217:1984","5217:1984",1,2007,27,13.89,-22.82,6,NA,2.1751648765781
"5080","5217:1984","5217:1984",1,2006,40.6,13.89,-22.82,5,NA,15.7751648765781
"5081","5217:1984","5217:1984",1,2005,48.3,13.89,-22.82,4,NA,23.4751648765781
"5082","5217:1984","5217:1984",1,2004,33,13.89,-22.82,3,NA,8.1751648765781
"5083","5217:1984","5217:1984",0,2003,18,13.89,-22.82,2,NA,-6.8248351234219
"5084","5217:1985","5217:1985",1,2007,31.2,13.82,-22.9,6,NA,6.3751648765781
"5085","5217:1985","5217:1985",1,2006,33.6,13.82,-22.9,5,NA,8.77516487657811
"5086","5217:1985","5217:1985",1,2005,54.5,13.82,-22.9,4,NA,29.6751648765781
"5087","5217:1985","5217:1985",1,2004,32,13.82,-22.9,3,NA,7.1751648765781
"5088","5217:1985","5217:1985",0,2003,11,13.82,-22.9,2,NA,-13.8248351234219
"5089","5212:1986","5212:1986",0,2007,17,-3.07,-6.96,6,NA,-7.8248351234219
"5090","5212:1986","5212:1986",1,2006,34.8,-3.07,-6.96,5,NA,9.9751648765781
"5091","5212:1986","5212:1986",0,2005,26,-3.07,-6.96,4,NA,1.1751648765781
"5092","5212:1986","5212:1986",0,2004,14,-3.07,-6.96,3,NA,-10.8248351234219
"5093","5212:1986","5212:1986",0,2003,3,-3.07,-6.96,2,NA,-21.8248351234219
"5095","5212:1987","5212:1987",1,2006,36.2,-3.1,-7.94,5,NA,11.3751648765781
"5096","5212:1987","5212:1987",1,2005,37,-3.1,-7.94,4,NA,12.1751648765781
"5097","5212:1987","5212:1987",0,2004,24,-3.1,-7.94,3,NA,-0.824835123421895
"5098","5212:1987","5212:1987",0,2003,7,-3.1,-7.94,2,NA,-17.8248351234219
"5100","5212:1988","5212:1988",1,2006,39.5,-3.06,-8.46,5,NA,14.6751648765781
"5101","5212:1988","5212:1988",1,2005,45.5,-3.06,-8.46,4,NA,20.6751648765781
"5102","5212:1988","5212:1988",0,2004,19,-3.06,-8.46,3,NA,-5.8248351234219
"5103","5212:1988","5212:1988",0,2003,4,-3.06,-8.46,2,NA,-20.8248351234219
"5104","5212:1989","5212:1989",1,2007,34.1,-3.31,-7.65,6,NA,9.27516487657811
"5105","5212:1989","5212:1989",1,2006,38.7,-3.31,-7.65,5,NA,13.8751648765781
"5106","5212:1989","5212:1989",1,2005,34,-3.31,-7.65,4,NA,9.1751648765781
"5107","5212:1989","5212:1989",0,2004,17,-3.31,-7.65,3,NA,-7.8248351234219
"5108","5212:1989","5212:1989",0,2003,3,-3.31,-7.65,2,NA,-21.8248351234219
"5110","5212:1990","5212:1990",1,2006,38.7,-5.05,-5.82,5,NA,13.8751648765781
"5111","5212:1990","5212:1990",1,2005,41.3,-5.05,-5.82,4,NA,16.4751648765781
"5112","5212:1990","5212:1990",1,2004,29,-5.05,-5.82,3,NA,4.1751648765781
"5113","5212:1990","5212:1990",0,2003,9,-5.05,-5.82,2,NA,-15.8248351234219
"5114","5212:1991","5212:1991",1,2007,26.6,-4.86,-7.55,6,NA,1.77516487657811
"5115","5212:1991","5212:1991",1,2006,19.5,-4.86,-7.55,5,NA,-5.3248351234219
"5116","5212:1991","5212:1991",0,2005,17.5,-4.86,-7.55,4,NA,-7.3248351234219
"5117","5212:1991","5212:1991",0,2004,23,-4.86,-7.55,3,NA,-1.8248351234219
"5118","5212:1991","5212:1991",0,2003,17,-4.86,-7.55,2,NA,-7.8248351234219
"5120","5212:1992","5212:1992",1,2004,26,-6,-6.41,3,NA,1.1751648765781
"5121","5212:1992","5212:1992",0,2003,6,-6,-6.41,2,NA,-18.8248351234219
"5123","5212:1993","5212:1993",1,2005,51.5,-6.24,-7.01,4,NA,26.6751648765781
"5124","5212:1993","5212:1993",1,2004,28,-6.24,-7.01,3,NA,3.1751648765781
"5125","5212:1993","5212:1993",1,2003,33,-6.24,-7.01,2,NA,8.1751648765781
"5127","5212:1994","5212:1994",0,2006,4.2,-5.94,-6.1,5,NA,-20.6248351234219
"5128","5212:1994","5212:1994",1,2005,33.6,-5.94,-6.1,4,NA,8.77516487657811
"5129","5212:1994","5212:1994",0,2004,17,-5.94,-6.1,3,NA,-7.8248351234219
"5130","5212:1994","5212:1994",0,2003,6,-5.94,-6.1,2,NA,-18.8248351234219
"5131","5212:1995","5212:1995",1,2007,28.6,-5.84,-6.06,6,NA,3.77516487657811
"5132","5212:1995","5212:1995",1,2006,28.5,-5.84,-6.06,5,NA,3.6751648765781
"5133","5212:1995","5212:1995",1,2005,29.6,-5.84,-6.06,4,NA,4.77516487657811
"5134","5212:1995","5212:1995",0,2004,6,-5.84,-6.06,3,NA,-18.8248351234219
"5135","5212:1995","5212:1995",0,2003,3,-5.84,-6.06,2,NA,-21.8248351234219
"5136","5212:1996","5212:1996",1,2007,38.9,-6.19,-6.06,6,NA,14.0751648765781
"5137","5212:1996","5212:1996",1,2006,36.5,-6.19,-6.06,5,NA,11.6751648765781
"5138","5212:1996","5212:1996",1,2005,42.9,-6.19,-6.06,4,NA,18.0751648765781
"5139","5212:1996","5212:1996",0,2004,24,-6.19,-6.06,3,NA,-0.824835123421895
"5140","5212:1996","5212:1996",0,2003,15,-6.19,-6.06,2,NA,-9.8248351234219
"5141","5212:1997","5212:1997",1,2007,49.5,-6.68,-6.2,6,NA,24.6751648765781
"5142","5212:1997","5212:1997",1,2006,43.9,-6.68,-6.2,5,NA,19.0751648765781
"5143","5212:1997","5212:1997",1,2005,50.8,-6.68,-6.2,4,NA,25.9751648765781
"5144","5212:1997","5212:1997",0,2004,25,-6.68,-6.2,3,NA,0.175164876578105
"5145","5212:1997","5212:1997",0,2003,7,-6.68,-6.2,2,NA,-17.8248351234219
"5147","5212:1998","5212:1998",1,2004,24,-5.73,-5.6,3,NA,-0.824835123421895
"5148","5212:1998","5212:1998",0,2003,15,-5.73,-5.6,2,NA,-9.8248351234219
"5149","5212:1999","5212:1999",1,2007,48.1,-5.94,-7.25,6,NA,23.2751648765781
"5150","5212:1999","5212:1999",1,2006,30.4,-5.94,-7.25,5,NA,5.5751648765781
"5151","5212:1999","5212:1999",1,2005,38.8,-5.94,-7.25,4,NA,13.9751648765781
"5152","5212:1999","5212:1999",1,2004,28,-5.94,-7.25,3,NA,3.1751648765781
"5153","5212:1999","5212:1999",0,2003,12,-5.94,-7.25,2,NA,-12.8248351234219
"5155","5212:2000","5212:2000",1,2006,37.6,-5.97,-5.21,5,NA,12.7751648765781
"5156","5212:2000","5212:2000",1,2005,37.4,-5.97,-5.21,4,NA,12.5751648765781
"5157","5212:2000","5212:2000",1,2004,25,-5.97,-5.21,3,NA,0.175164876578105
"5158","5212:2000","5212:2000",0,2003,13,-5.97,-5.21,2,NA,-11.8248351234219
"5160","5203:2001","5203:2001",0,2005,11,37.73,39.32,4,NA,-13.8248351234219
"5161","5203:2001","5203:2001",0,2004,20,37.73,39.32,3,NA,-4.8248351234219
"5162","5203:2001","5203:2001",0,2003,7,37.73,39.32,2,NA,-17.8248351234219
"5164","5203:2002","5203:2002",1,2004,40,37.72,39.38,3,NA,15.1751648765781
"5165","5203:2002","5203:2002",0,2003,7,37.72,39.38,2,NA,-17.8248351234219
"5167","5203:2003","5203:2003",0,2005,7,37.73,39.39,4,NA,-17.8248351234219
"5168","5203:2003","5203:2003",0,2004,24,37.73,39.39,3,NA,-0.824835123421895
"5169","5203:2003","5203:2003",0,2003,5,37.73,39.39,2,NA,-19.8248351234219
"5171","5203:2004","5203:2004",1,2005,32,37.92,39.83,4,NA,7.1751648765781
"5172","5203:2004","5203:2004",0,2004,17,37.92,39.83,3,NA,-7.8248351234219
"5173","5203:2004","5203:2004",0,2003,8,37.92,39.83,2,NA,-16.8248351234219
"5175","5203:2005","5203:2005",0,2006,16.4,38.49,39.26,5,NA,-8.4248351234219
"5176","5203:2005","5203:2005",1,2005,60,38.49,39.26,4,NA,35.1751648765781
"5177","5203:2005","5203:2005",1,2004,32,38.49,39.26,3,NA,7.1751648765781
"5178","5203:2005","5203:2005",0,2003,6,38.49,39.26,2,NA,-18.8248351234219
"5179","5203:2006","5203:2006",1,2007,48.9,28.16,36.77,6,NA,24.0751648765781
"5180","5203:2006","5203:2006",1,2006,29.2,28.16,36.77,5,NA,4.3751648765781
"5181","5203:2006","5203:2006",1,2005,34,28.16,36.77,4,NA,9.1751648765781
"5182","5203:2006","5203:2006",0,2004,5,28.16,36.77,3,NA,-19.8248351234219
"5183","5203:2006","5203:2006",0,2003,2,28.16,36.77,2,NA,-22.8248351234219
"5184","5203:2007","5203:2007",1,2007,32.6,28.47,37.47,6,NA,7.77516487657811
"5185","5203:2007","5203:2007",1,2006,43.1,28.47,37.47,5,NA,18.2751648765781
"5186","5203:2007","5203:2007",1,2005,37,28.47,37.47,4,NA,12.1751648765781
"5187","5203:2007","5203:2007",0,2004,15,28.47,37.47,3,NA,-9.8248351234219
"5188","5203:2007","5203:2007",0,2003,1,28.47,37.47,2,NA,-23.8248351234219
"5190","5203:2008","5203:2008",1,2006,17.7,40.12,38.83,5,NA,-7.1248351234219
"5191","5203:2008","5203:2008",1,2005,48.5,40.12,38.83,4,NA,23.6751648765781
"5192","5203:2008","5203:2008",1,2004,33,40.12,38.83,3,NA,8.1751648765781
"5193","5203:2008","5203:2008",0,2003,6,40.12,38.83,2,NA,-18.8248351234219
"5195","5203:2009","5203:2009",0,2003,1,39.46,38.65,2,NA,-23.8248351234219
"5196","5209:2010","5209:2010",1,2007,46.1,16.81,5.35,6,NA,21.2751648765781
"5197","5209:2010","5209:2010",1,2006,24.1,16.81,5.35,5,NA,-0.724835123421894
"5198","5209:2010","5209:2010",1,2005,34,16.81,5.35,4,NA,9.1751648765781
"5199","5209:2010","5209:2010",0,2004,2,16.81,5.35,3,NA,-22.8248351234219
"5200","5209:2010","5209:2010",0,2003,1,16.81,5.35,2,NA,-23.8248351234219
"5202","5209:2011","5209:2011",0,2003,1,16.62,6.01,2,NA,-23.8248351234219
"5203","5209:2012","5209:2012",1,2007,27.3,16.3,6.77,6,NA,2.47516487657811
"5204","5209:2012","5209:2012",1,2006,19,16.3,6.77,5,NA,-5.8248351234219
"5205","5209:2012","5209:2012",1,2005,39.5,16.3,6.77,4,NA,14.6751648765781
"5206","5209:2012","5209:2012",0,2004,3,16.3,6.77,3,NA,-21.8248351234219
"5207","5209:2012","5209:2012",0,2003,4,16.3,6.77,2,NA,-20.8248351234219
"5208","5209:2013","5209:2013",1,2007,45.6,15.66,6.42,6,NA,20.7751648765781
"5209","5209:2013","5209:2013",1,2006,42.1,15.66,6.42,5,NA,17.2751648765781
"5210","5209:2013","5209:2013",1,2005,54,15.66,6.42,4,NA,29.1751648765781
"5211","5209:2013","5209:2013",0,2004,3,15.66,6.42,3,NA,-21.8248351234219
"5212","5209:2013","5209:2013",0,2003,2,15.66,6.42,2,NA,-22.8248351234219
"5214","5209:2014","5209:2014",0,2003,1,14.46,6.12,2,NA,-23.8248351234219
"5216","5209:2015","5209:2015",1,2006,42.2,16.64,6.65,5,NA,17.3751648765781
"5217","5209:2015","5209:2015",1,2005,53,16.64,6.65,4,NA,28.1751648765781
"5218","5209:2015","5209:2015",0,2004,6,16.64,6.65,3,NA,-18.8248351234219
"5219","5209:2015","5209:2015",0,2003,2,16.64,6.65,2,NA,-22.8248351234219
"5220","5209:2016","5209:2016",1,2007,49.4,16.76,6.74,6,NA,24.5751648765781
"5221","5209:2016","5209:2016",1,2006,41,16.76,6.74,5,NA,16.1751648765781
"5222","5209:2016","5209:2016",1,2005,37,16.76,6.74,4,NA,12.1751648765781
"5223","5209:2016","5209:2016",0,2004,5,16.76,6.74,3,NA,-19.8248351234219
"5224","5209:2016","5209:2016",0,2003,1,16.76,6.74,2,NA,-23.8248351234219
"5225","5209:2017","5209:2017",1,2007,45.6,16.69,6.49,6,NA,20.7751648765781
"5226","5209:2017","5209:2017",1,2006,28.4,16.69,6.49,5,NA,3.5751648765781
"5227","5209:2017","5209:2017",1,2005,47,16.69,6.49,4,NA,22.1751648765781
"5228","5209:2017","5209:2017",0,2004,10,16.69,6.49,3,NA,-14.8248351234219
"5229","5209:2017","5209:2017",0,2003,3,16.69,6.49,2,NA,-21.8248351234219
"5230","5209:2018","5209:2018",1,2007,47.8,19.83,5.93,6,NA,22.9751648765781
"5231","5209:2018","5209:2018",1,2006,37.2,19.83,5.93,5,NA,12.3751648765781
"5232","5209:2018","5209:2018",1,2005,39,19.83,5.93,4,NA,14.1751648765781
"5233","5209:2018","5209:2018",0,2004,7,19.83,5.93,3,NA,-17.8248351234219
"5234","5209:2018","5209:2018",0,2003,4,19.83,5.93,2,NA,-20.8248351234219
"5235","5209:2019","5209:2019",1,2007,41.7,19.77,6.13,6,NA,16.8751648765781
"5236","5209:2019","5209:2019",1,2006,41.1,19.77,6.13,5,NA,16.2751648765781
"5237","5209:2019","5209:2019",1,2005,47,19.77,6.13,4,NA,22.1751648765781
"5238","5209:2019","5209:2019",0,2004,9,19.77,6.13,3,NA,-15.8248351234219
"5239","5209:2019","5209:2019",0,2003,3,19.77,6.13,2,NA,-21.8248351234219
"5240","5209:2020","5209:2020",1,2007,48.2,16.22,6.87,6,NA,23.3751648765781
"5241","5209:2020","5209:2020",1,2006,57.2,16.22,6.87,5,NA,32.3751648765781
"5242","5209:2020","5209:2020",1,2005,54,16.22,6.87,4,NA,29.1751648765781
"5243","5209:2020","5209:2020",0,2004,13,16.22,6.87,3,NA,-11.8248351234219
"5244","5209:2020","5209:2020",0,2003,2,16.22,6.87,2,NA,-22.8248351234219
"5245","5209:2021","5209:2021",1,2007,22.8,15.38,5.19,6,NA,-2.02483512342189
"5246","5209:2021","5209:2021",0,2006,18.9,15.38,5.19,5,NA,-5.9248351234219
"5247","5209:2021","5209:2021",1,2005,24.5,15.38,5.19,4,NA,-0.324835123421895
"5249","5209:2021","5209:2021",0,2003,3,15.38,5.19,2,NA,-21.8248351234219
"5250","5209:2022","5209:2022",1,2007,39.4,17.15,5.22,6,NA,14.5751648765781
"5251","5209:2022","5209:2022",1,2006,21.1,17.15,5.22,5,NA,-3.72483512342189
"5252","5209:2022","5209:2022",1,2005,28,17.15,5.22,4,NA,3.1751648765781
"5253","5209:2022","5209:2022",0,2004,2,17.15,5.22,3,NA,-22.8248351234219
"5254","5209:2022","5209:2022",0,2003,2,17.15,5.22,2,NA,-22.8248351234219
"5256","5209:2023","5209:2023",0,2003,4,17.52,4.92,2,NA,-20.8248351234219
"5257","5209:2024","5209:2024",0,2007,8.5,19.93,4.97,6,NA,-16.3248351234219
"5258","5209:2024","5209:2024",1,2006,39.5,19.93,4.97,5,NA,14.6751648765781
"5259","5209:2024","5209:2024",1,2005,35,19.93,4.97,4,NA,10.1751648765781
"5260","5209:2024","5209:2024",0,2004,9,19.93,4.97,3,NA,-15.8248351234219
"5261","5209:2024","5209:2024",0,2003,2,19.93,4.97,2,NA,-22.8248351234219
"5262","5209:2025","5209:2025",1,2007,47.1,19.64,3.03,6,NA,22.2751648765781
"5263","5209:2025","5209:2025",1,2006,53.2,19.64,3.03,5,NA,28.3751648765781
"5264","5209:2025","5209:2025",1,2005,26,19.64,3.03,4,NA,1.1751648765781
"5265","5209:2025","5209:2025",0,2004,2,19.64,3.03,3,NA,-22.8248351234219
"5267","5209:2026","5209:2026",1,2007,56.6,21.11,3.81,6,NA,31.7751648765781
"5268","5209:2026","5209:2026",1,2006,47.1,21.11,3.81,5,NA,22.2751648765781
"5269","5209:2026","5209:2026",1,2005,43.5,21.11,3.81,4,NA,18.6751648765781
"5270","5209:2026","5209:2026",0,2004,16,21.11,3.81,3,NA,-8.8248351234219
"5271","5209:2026","5209:2026",0,2003,4,21.11,3.81,2,NA,-20.8248351234219
"5272","5209:2027","5209:2027",1,2007,52.9,21.52,3.54,6,NA,28.0751648765781
"5273","5209:2027","5209:2027",1,2006,46.4,21.52,3.54,5,NA,21.5751648765781
"5274","5209:2027","5209:2027",1,2005,48.5,21.52,3.54,4,NA,23.6751648765781
"5275","5209:2027","5209:2027",0,2004,34,21.52,3.54,3,NA,9.1751648765781
"5276","5209:2027","5209:2027",0,2003,16,21.52,3.54,2,NA,-8.8248351234219
"5278","5209:2028","5209:2028",1,2005,48,21.5,3.39,4,NA,23.1751648765781
"5279","5209:2028","5209:2028",0,2004,28,21.5,3.39,3,NA,3.1751648765781
"5280","5209:2028","5209:2028",1,2003,37,21.5,3.39,2,NA,12.1751648765781
"5282","5209:2029","5209:2029",0,2005,16,20.41,2.76,4,NA,-8.8248351234219
"5283","5209:2029","5209:2029",0,2004,8,20.41,2.76,3,NA,-16.8248351234219
"5284","5209:2029","5209:2029",0,2003,13,20.41,2.76,2,NA,-11.8248351234219
"5285","5198:2030","5198:2030",1,2007,44.5,34.27,-24.81,6,NA,19.6751648765781
"5286","5198:2030","5198:2030",1,2006,37,34.27,-24.81,5,NA,12.1751648765781
"5287","5198:2030","5198:2030",1,2005,44.1,34.27,-24.81,4,NA,19.2751648765781
"5288","5198:2030","5198:2030",0,2004,6,34.27,-24.81,3,NA,-18.8248351234219
"5289","5198:2030","5198:2030",0,2003,1,34.27,-24.81,2,NA,-23.8248351234219
"5290","5198:2031","5198:2031",1,2007,42,34.52,-24.56,6,NA,17.1751648765781
"5291","5198:2031","5198:2031",1,2006,31,34.52,-24.56,5,NA,6.1751648765781
"5292","5198:2031","5198:2031",1,2005,38.2,34.52,-24.56,4,NA,13.3751648765781
"5293","5198:2031","5198:2031",0,2004,7,34.52,-24.56,3,NA,-17.8248351234219
"5294","5198:2031","5198:2031",0,2003,1,34.52,-24.56,2,NA,-23.8248351234219
"5295","5198:2032","5198:2032",1,2007,37.1,34.76,-24.67,6,NA,12.2751648765781
"5296","5198:2032","5198:2032",1,2006,32.4,34.76,-24.67,5,NA,7.5751648765781
"5297","5198:2032","5198:2032",1,2005,25.9,34.76,-24.67,4,NA,1.0751648765781
"5298","5198:2032","5198:2032",0,2004,11,34.76,-24.67,3,NA,-13.8248351234219
"5299","5198:2032","5198:2032",0,2003,2,34.76,-24.67,2,NA,-22.8248351234219
"5301","5198:2033","5198:2033",0,2003,4,33.57,-27.15,2,NA,-20.8248351234219
"5302","5217:2034","5217:2034",1,2007,48.6,14.11,-22.5,6,NA,23.7751648765781
"5303","5217:2034","5217:2034",1,2006,41,14.11,-22.5,5,NA,16.1751648765781
"5304","5217:2034","5217:2034",1,2005,32.4,14.11,-22.5,4,NA,7.5751648765781
"5305","5217:2034","5217:2034",0,2004,14,14.11,-22.5,3,NA,-10.8248351234219
"5306","5217:2034","5217:2034",0,2003,6,14.11,-22.5,2,NA,-18.8248351234219
"5308","5213:2035","5213:2035",1,2005,27.5,-11.31,-13.18,4,NA,2.6751648765781
"5309","5213:2035","5213:2035",0,2004,7,-11.31,-13.18,3,NA,-17.8248351234219
"5310","5213:2035","5213:2035",0,2003,4,-11.31,-13.18,2,NA,-20.8248351234219
"5311","5214:2036","5214:2036",1,2007,36.3,-17.71,-12.34,6,NA,11.4751648765781
"5312","5214:2036","5214:2036",1,2006,37.2,-17.71,-12.34,5,NA,12.3751648765781
"5313","5214:2036","5214:2036",1,2005,36.1,-17.71,-12.34,4,NA,11.2751648765781
"5315","5214:2036","5214:2036",0,2003,4,-17.71,-12.34,2,NA,-20.8248351234219
"5316","5214:2037","5214:2037",1,2007,42.2,-17.29,-12.37,6,NA,17.3751648765781
"5317","5214:2037","5214:2037",1,2006,42,-17.29,-12.37,5,NA,17.1751648765781
"5318","5214:2037","5214:2037",1,2005,49,-17.29,-12.37,4,NA,24.1751648765781
"5320","5214:2037","5214:2037",0,2003,4,-17.29,-12.37,2,NA,-20.8248351234219
"5323","5214:2038","5214:2038",0,2003,2,-18.12,-12.25,2,NA,-22.8248351234219
"5324","5214:2039","5214:2039",1,2007,48.8,-18.1,-12.51,6,NA,23.9751648765781
"5325","5214:2039","5214:2039",1,2006,31.6,-18.1,-12.51,5,NA,6.77516487657811
"5326","5214:2039","5214:2039",1,2005,26,-18.1,-12.51,4,NA,1.1751648765781
"5328","5214:2039","5214:2039",0,2003,3,-18.1,-12.51,2,NA,-21.8248351234219
"5330","5212:2040","5212:2040",1,2006,35.5,-6.83,-10.79,5,NA,10.6751648765781
"5331","5212:2040","5212:2040",1,2005,43.5,-6.83,-10.79,4,NA,18.6751648765781
"5332","5212:2040","5212:2040",0,2004,7,-6.83,-10.79,3,NA,-17.8248351234219
"5333","5212:2040","5212:2040",0,2003,1,-6.83,-10.79,2,NA,-23.8248351234219
"5334","5212:2041","5212:2041",1,2007,50,-4.95,-7.86,6,NA,25.1751648765781
"5335","5212:2041","5212:2041",1,2006,51.6,-4.95,-7.86,5,NA,26.7751648765781
"5336","5212:2041","5212:2041",1,2005,58,-4.95,-7.86,4,NA,33.1751648765781
"5337","5212:2041","5212:2041",1,2004,48,-4.95,-7.86,3,NA,23.1751648765781
"5338","5212:2041","5212:2041",1,2003,39,-4.95,-7.86,2,NA,14.1751648765781
"5340","5212:2042","5212:2042",0,2006,6,-5.85,-6.16,5,NA,-18.8248351234219
"5341","5212:2042","5212:2042",1,2005,30.2,-5.85,-6.16,4,NA,5.3751648765781
"5342","5212:2042","5212:2042",0,2004,3,-5.85,-6.16,3,NA,-21.8248351234219
"5343","5212:2042","5212:2042",0,2003,2,-5.85,-6.16,2,NA,-22.8248351234219
"5344","5212:2043","5212:2043",1,2007,37.5,-5.84,-5.59,6,NA,12.6751648765781
"5345","5212:2043","5212:2043",1,2006,30.7,-5.84,-5.59,5,NA,5.8751648765781
"5346","5212:2043","5212:2043",1,2005,32.6,-5.84,-5.59,4,NA,7.77516487657811
"5347","5212:2043","5212:2043",0,2004,18,-5.84,-5.59,3,NA,-6.8248351234219
"5348","5212:2043","5212:2043",0,2003,3,-5.84,-5.59,2,NA,-21.8248351234219
"5349","5212:2044","5212:2044",1,2007,44,-6.23,-5.16,6,NA,19.1751648765781
"5350","5212:2044","5212:2044",1,2006,26.7,-6.23,-5.16,5,NA,1.8751648765781
"5351","5212:2044","5212:2044",1,2005,32.7,-6.23,-5.16,4,NA,7.87516487657811
"5352","5212:2044","5212:2044",0,2004,19,-6.23,-5.16,3,NA,-5.8248351234219
"5353","5212:2044","5212:2044",0,2003,1,-6.23,-5.16,2,NA,-23.8248351234219
"5355","5212:2045","5212:2045",0,2003,8,-7.34,-5.26,2,NA,-16.8248351234219
"5356","5212:2046","5212:2046",1,2007,23.6,-7.43,-5.27,6,NA,-1.22483512342189
"5357","5212:2046","5212:2046",1,2006,24.9,-7.43,-5.27,5,NA,0.0751648765781034
"5358","5212:2046","5212:2046",1,2005,37.7,-7.43,-5.27,4,NA,12.8751648765781
"5359","5212:2046","5212:2046",0,2004,18,-7.43,-5.27,3,NA,-6.8248351234219
"5360","5212:2046","5212:2046",0,2003,2,-7.43,-5.27,2,NA,-22.8248351234219
"5361","5212:2047","5212:2047",0,2007,22.9,-7.45,-5.19,6,NA,-1.9248351234219
"5362","5212:2047","5212:2047",0,2006,7.8,-7.45,-5.19,5,NA,-17.0248351234219
"5363","5212:2047","5212:2047",0,2005,2.9,-7.45,-5.19,4,NA,-21.9248351234219
"5364","5212:2047","5212:2047",0,2004,11,-7.45,-5.19,3,NA,-13.8248351234219
"5365","5212:2047","5212:2047",0,2003,3,-7.45,-5.19,2,NA,-21.8248351234219
"5366","5212:2048","5212:2048",0,2007,7.4,-7.38,-5.17,6,NA,-17.4248351234219
"5368","5212:2048","5212:2048",0,2005,11.4,-7.38,-5.17,4,NA,-13.4248351234219
"5369","5212:2048","5212:2048",0,2004,14,-7.38,-5.17,3,NA,-10.8248351234219
"5370","5212:2048","5212:2048",0,2003,4,-7.38,-5.17,2,NA,-20.8248351234219
"5372","5212:2049","5212:2049",0,2004,31,-8.44,-4.17,3,NA,6.1751648765781
"5373","5212:2049","5212:2049",1,2003,25,-8.44,-4.17,2,NA,0.175164876578105
"5375","5212:2050","5212:2050",1,2005,40.9,-8.57,-4.29,4,NA,16.0751648765781
"5376","5212:2050","5212:2050",0,2004,17,-8.57,-4.29,3,NA,-7.8248351234219
"5377","5212:2050","5212:2050",1,2003,21,-8.57,-4.29,2,NA,-3.8248351234219
"5378","5212:2051","5212:2051",1,2007,44.5,-5.65,-6.77,6,NA,19.6751648765781
"5379","5212:2051","5212:2051",1,2006,32.3,-5.65,-6.77,5,NA,7.4751648765781
"5380","5212:2051","5212:2051",1,2005,37.2,-5.65,-6.77,4,NA,12.3751648765781
"5381","5212:2051","5212:2051",0,2004,10,-5.65,-6.77,3,NA,-14.8248351234219
"5382","5212:2051","5212:2051",0,2003,5,-5.65,-6.77,2,NA,-19.8248351234219
"5383","5212:2052","5212:2052",1,2007,39.2,-6.02,-7.1,6,NA,14.3751648765781
"5384","5212:2052","5212:2052",1,2006,22,-6.02,-7.1,5,NA,-2.8248351234219
"5385","5212:2052","5212:2052",1,2005,31.2,-6.02,-7.1,4,NA,6.3751648765781
"5386","5212:2052","5212:2052",1,2004,28,-6.02,-7.1,3,NA,3.1751648765781
"5387","5212:2052","5212:2052",1,2003,27,-6.02,-7.1,2,NA,2.1751648765781
"5389","5212:2053","5212:2053",1,2005,34,-3.78,-7.59,4,NA,9.1751648765781
"5390","5212:2053","5212:2053",0,2004,17,-3.78,-7.59,3,NA,-7.8248351234219
"5391","5212:2053","5212:2053",0,2003,4,-3.78,-7.59,2,NA,-20.8248351234219
"5392","5212:2054","5212:2054",1,2007,38,-4.3,-6.4,6,NA,13.1751648765781
